created_at,source,target
2022-11-22 18:25:12,Fernand6795377,CRISTOLUZ1000
2022-11-22 18:25:15,RaquelA43433137,UdaJuris2022
2022-11-22 18:25:17,JoseRod61803783,CinthiaMagal
2022-11-22 18:25:17,Fernand6795377,GraziHenriques
2022-11-22 18:25:19,RCLconservadora,Wallcostajf
2022-11-22 18:25:26,Moraes09095330,Kaiqueporto32
2022-11-22 18:25:37,joao_marcos35,FelipeFrazaorj
2022-11-22 18:25:38,sb_mariiah,BrunoCalixto22
2022-11-22 18:25:39,EduardofmbMD,Karinegtoledo
2022-11-22 18:25:43,jjunior19715870,RozanaFranco
2022-11-22 18:25:45,Elisand70827695,Douglasvet33
2022-11-22 18:25:49,Elisand70827695,Wagner_R_O
2022-11-22 18:26:04,pcemig78,Luisoli21929060
2022-11-22 18:26:04,EduardofmbMD,Luisoli21929060
2022-11-22 18:26:09,Tatyana96116871,martinha17_
2022-11-22 18:26:22,CameriniDev,Danicarlasou
2022-11-22 18:26:23,Umbemlegal,MarloneBHMG
2022-11-22 18:26:26,libriana86,lidiacorrea20
2022-11-22 18:26:30,RaphaelFrJesus,nayarathaf
2022-11-22 18:26:39,nilo_casemiro,Suzano_info
2022-11-22 18:26:40,cynthiafdlima69,Suzano_info
2022-11-22 18:26:48,jjunior19715870,Suzano_info
2022-11-22 18:26:50,Umbemlegal,Wallcostajf
2022-11-22 18:27:04,LidiaConta,DCDM115
2022-11-22 18:27:08,LidiaConta,Suzano_info
2022-11-22 18:27:10,nilo_casemiro,UdaJuris2022
2022-11-22 18:27:21,nilo_casemiro,CinthiaMagal
2022-11-22 18:27:22,sahesilva19,_Janoninho
2022-11-22 18:27:32,LidiaConta,Wallcostajf
2022-11-22 18:27:48,CPavanJau,Wallcostajf
2022-11-22 18:27:49,sahesilva19,RonaldoJBBarros
2022-11-22 18:27:51,nilo_casemiro,Karinegtoledo
2022-11-22 18:28:03,nilo_casemiro,Wallcostajf
2022-11-22 18:28:03,MarciaF84658325,buarqueana13
2022-11-22 18:28:09,cynthiafdlima69,vanete_araujo
2022-11-22 18:28:18,jcsobralchagas,Suzano_info
2022-11-22 18:28:24,CameriniDev,Suzano_info
2022-11-22 18:28:39,LSenun2,Wallcostajf
2022-11-22 18:28:44,AstralColina,CinthiaMagal
2022-11-22 18:28:47,CameriniDev,Kaiqueporto32
2022-11-22 18:28:59,NaPadrao,Suzano_info
2022-11-22 18:29:01,MarcoVilla68,Danicarlasou
2022-11-22 18:29:03,Marta_Haya,Karinegtoledo
2022-11-22 18:29:04,sahesilva19,fonncllau10
2022-11-22 18:29:10,jcsobralchagas,Luisoli21929060
2022-11-22 18:29:19,E_PaKabah,QuerenMenezes
2022-11-22 18:29:22,Marta_Haya,Wallcostajf
2022-11-22 18:29:25,sahesilva19,alexandrarubima
2022-11-22 18:29:39,Marcelo08444139,CinthiaMagal
2022-11-22 18:29:40,Weslley02374166,_Janoninho
2022-11-22 18:29:46,RaquelA43433137,DCDM115
2022-11-22 18:29:48,profis_cleber,fonncllau10
2022-11-22 18:29:50,Marcelo08444139,BrunoCalixto22
2022-11-22 18:29:56,nanda_md2011,leojardels
2022-11-22 18:29:57,robertarocha66,lidiacorrea20
2022-11-22 18:29:59,RaquelA43433137,leojardels
2022-11-22 18:29:59,ObservatorioXX,buarqueana13
2022-11-22 18:30:00,ValriaM85164705,KaiolOof
2022-11-22 18:30:03,bozo_bot,marcosaraujjoo
2022-11-22 18:30:03,profis_cleber,JRBRONKO
2022-11-22 18:30:03,ObservatorioXX,_Janoninho
2022-11-22 18:30:05,CPavanJau,KaiolOof
2022-11-22 18:30:06,rogersanctus,vanzuty
2022-11-22 18:30:09,ObservatorioXX,_Janoninho
2022-11-22 18:30:10,profis_cleber,sorayabborges
2022-11-22 18:30:11,afonsor5hotmai1,_Janoninho
2022-11-22 18:30:12,ObservatorioXX,_Janoninho
2022-11-22 18:30:16,ObservatorioXX,_Janoninho
2022-11-22 18:30:21,ObservatorioXX,fonncllau10
2022-11-22 18:30:25,ObservatorioXX,sorayabborges
2022-11-22 18:30:30,LidiaConta,LidiaConta
2022-11-22 18:30:31,ObservatorioXX,sorayabborges
2022-11-22 18:30:33,profis_cleber,_Janoninho
2022-11-22 18:30:34,ObservatorioXX,JRBRONKO
2022-11-22 18:30:41,MarceloASCWB,Suzano_info
2022-11-22 18:30:42,ObservatorioXX,RonaldoJBBarros
2022-11-22 18:30:49,nanda_md2011,linapaulaqueir1
2022-11-22 18:30:50,MarceloASCWB,Karinegtoledo
2022-11-22 18:30:51,eusamyra20,BrunoCalixto22
2022-11-22 18:30:56,ObservatorioXX,IsabelA11063116
2022-11-22 18:30:57,MarceloASCWB,Wallcostajf
2022-11-22 18:31:05,ObservatorioXX,SessaAriel
2022-11-22 18:31:14,Marcelo08444139,Luisoli21929060
2022-11-22 18:31:17,cynthiafdlima69,DCDM115
2022-11-22 18:31:17,ObservatorioXX,_Janoninho
2022-11-22 18:31:18,LuciaSampaio28,Suzano_info
2022-11-22 18:31:27,LuciaSampaio28,CinthiaMagal
2022-11-22 18:31:28,Choe2022,Danicarlasou
2022-11-22 18:31:36,Choe2022,Suzano_info
2022-11-22 18:31:37,fd2011_1,vanete_araujo
2022-11-22 18:31:38,ObservatorioXX,_Janoninho
2022-11-22 18:31:38,Simonegomes1981,UdaJuris2022
2022-11-22 18:31:46,MarceloASCWB,Wagner_R_O
2022-11-22 18:31:50,MarceloASCWB,psy_fps
2022-11-22 18:31:51,ObservatorioXX,daniduncan
2022-11-22 18:31:53,ttangerino,Elainnefaria1
2022-11-22 18:31:57,MarceloASCWB,Luisoli21929060
2022-11-22 18:32:03,RoogirRa,Danicarlasou
2022-11-22 18:32:03,LuciaSampaio28,FelipZimmer
2022-11-22 18:32:05,Tatyana96116871,WeillerAlves34
2022-11-22 18:32:06,ObservatorioXX,PalhaWill
2022-11-22 18:32:09,MarceloASCWB,John_N4varro
2022-11-22 18:32:12,ObservatorioXX,zurenemanique
2022-11-22 18:32:12,MarceloASCWB,Edu210670
2022-11-22 18:32:15,ObservatorioXX,TelesCombate
2022-11-22 18:32:19,ElineiaCassotto,Luisoli21929060
2022-11-22 18:32:52,MarceloASCWB,LeoewalF
2022-11-22 18:32:53,Alexmoc,_Janoninho
2022-11-22 18:32:57,Alexmoc,buarqueana13
2022-11-22 18:33:01,Alexmoc,_Janoninho
2022-11-22 18:33:05,Alexmoc,consallys
2022-11-22 18:33:08,gonzaga_marconi,_Janoninho
2022-11-22 18:33:08,Alexmoc,fonncllau10
2022-11-22 18:33:11,Alexmoc,_Janoninho
2022-11-22 18:33:12,Mariais71386220,FelipZimmer
2022-11-22 18:33:13,Cizinhah,_Janoninho
2022-11-22 18:33:17,Choe2022,BrunoCalixto22
2022-11-22 18:33:17,justiceira_la,Wallcostajf
2022-11-22 18:33:25,Artsuper8,Elainnefaria1
2022-11-22 18:33:33,Alexmoc,SessaAriel
2022-11-22 18:33:35,itaozin,CinthiaMagal
2022-11-22 18:33:46,Marcelo08444139,joaovoltou
2022-11-22 18:33:51,AmaralLeda,CinthiaMagal
2022-11-22 18:33:52,Marcelo08444139,psy_fps
2022-11-22 18:33:53,Choe2022,Kaiqueporto32
2022-11-22 18:33:57,Artsuper8,CinthiaMagal
2022-11-22 18:33:57,MarceloASCWB,mmichelemartins
2022-11-22 18:33:57,Choe2022,Wallcostajf
2022-11-22 18:34:02,CameriniDev,Edu210670
2022-11-22 18:34:05,GeferGessi,Danicarlasou
2022-11-22 18:34:06,Marcelo08444139,Amoresvidafeliz
2022-11-22 18:34:08,MarceloASCWB,BaraoFarias
2022-11-22 18:34:14,Choe2022,Luisoli21929060
2022-11-22 18:34:19,CameriniDev,EstelaEuMesmaSC
2022-11-22 18:34:31,AmaralLeda,vanete_araujo
2022-11-22 18:34:40,Simonegomes1981,mmichelemartins
2022-11-22 18:34:44,Rutemar83964754,Kaiqueporto32
2022-11-22 18:34:47,luciafcbarbosa,Suzano_info
2022-11-22 18:34:48,fernand03093975,KaiolOof
2022-11-22 18:34:49,nadiaprado7,_Janoninho
2022-11-22 18:34:49,Simonegomes1981,martinha17_
2022-11-22 18:34:51,nadiaprado7,_Janoninho
2022-11-22 18:34:53,Marcelo08444139,mmichelemartins
2022-11-22 18:34:54,Laine35214984,CinthiaMagal
2022-11-22 18:34:55,nadiaprado7,_Janoninho
2022-11-22 18:34:55,fernand03093975,BrunoCalixto22
2022-11-22 18:34:58,Laine35214984,UdaJuris2022
2022-11-22 18:34:58,AmaralLeda,Suzano_info
2022-11-22 18:35:02,MarceloASCWB,martinha17_
2022-11-22 18:35:05,analucia3g,_Janoninho
2022-11-22 18:35:07,nadiaprado7,_Janoninho
2022-11-22 18:35:12,nadiaprado7,consallys
2022-11-22 18:35:24,Laine35214984,Wallcostajf
2022-11-22 18:35:25,ricardo10099129,buarqueana13
2022-11-22 18:35:26,RomualdoOlarte,Douglasvet33
2022-11-22 18:35:28,ricardo10099129,consallys
2022-11-22 18:35:30,Laine35214984,Luisoli21929060
2022-11-22 18:35:31,Raylane35861437,UdaJuris2022
2022-11-22 18:35:33,fernand03093975,CinthiaMagal
2022-11-22 18:35:34,Laine35214984,Suzano_info
2022-11-22 18:35:35,ricardo10099129,_Janoninho
2022-11-22 18:35:37,ricardo10099129,fonncllau10
2022-11-22 18:35:40,analucia3g,jamlima77
2022-11-22 18:35:40,ricardo10099129,_Janoninho
2022-11-22 18:35:41,ricardo10099129,_Janoninho
2022-11-22 18:35:42,Alexandremai5,buarqueana13
2022-11-22 18:35:44,Marcelo08444139,OliverNoronha
2022-11-22 18:35:44,ricardo10099129,_Janoninho
2022-11-22 18:35:45,NiemetzAlex,Kaiqueporto32
2022-11-22 18:35:45,Treta53199668,buarqueana13
2022-11-22 18:35:47,ricardo10099129,JRBRONKO
2022-11-22 18:35:48,Alexandremai5,consallys
2022-11-22 18:35:49,analucia3g,Mu29964508Marta
2022-11-22 18:35:51,ricardo10099129,RonaldoJBBarros
2022-11-22 18:35:51,helenagsoo,MarloneBHMG
2022-11-22 18:35:58,AlvesFilomeno,consallys
2022-11-22 18:36:01,Alexandremai5,_Janoninho
2022-11-22 18:36:02,lulumanaus,_Janoninho
2022-11-22 18:36:02,AlvesFilomeno,_Janoninho
2022-11-22 18:36:06,Alexandremai5,fonncllau10
2022-11-22 18:36:09,fernandaitatiba,UdaJuris2022
2022-11-22 18:36:14,gaivotabranca,Kaiqueporto32
2022-11-22 18:36:15,CalM29541309,Suzano_info
2022-11-22 18:36:15,NiemetzAlex,KaiolOof
2022-11-22 18:36:17,Treta53199668,_Janoninho
2022-11-22 18:36:19,flavio_1957,Kaiqueporto32
2022-11-22 18:36:22,MarceloASCWB,ConcimoJoao
2022-11-22 18:36:28,MarceloASCWB,nayarathaf
2022-11-22 18:36:29,NiemetzAlex,BrunoCalixto22
2022-11-22 18:36:30,JosAilt54411487,Elainnefaria1
2022-11-22 18:36:35,Marcelo08444139,BaraoFarias
2022-11-22 18:36:41,andre_brazolin,Danicarlasou
2022-11-22 18:36:44,flavio_1957,UdaJuris2022
2022-11-22 18:36:45,nadiaprado7,buarqueana13
2022-11-22 18:36:50,nadiaprado7,fonncllau10
2022-11-22 18:36:50,millasatscor,DCDM115
2022-11-22 18:36:50,Treta53199668,sorayabborges
2022-11-22 18:36:58,VoltaPicanha,SessaAriel
2022-11-22 18:37:09,nadiaprado7,alexandrarubima
2022-11-22 18:37:09,AlvesFilomeno,PalhaWill
2022-11-22 18:37:11,ricardo10099129,euailze
2022-11-22 18:37:12,VoltaPicanha,daniduncan
2022-11-22 18:37:12,gaivotabranca,Karinegtoledo
2022-11-22 18:37:13,nadiaprado7,RonaldoJBBarros
2022-11-22 18:37:14,Marcelo08444139,E_PaKabah
2022-11-22 18:37:15,fabio8304,buarqueana13
2022-11-22 18:37:17,fabio8304,_Janoninho
2022-11-22 18:37:18,Ademir1956Ap,_Janoninho
2022-11-22 18:37:18,AlvesFilomeno,RonaldoJBBarros
2022-11-22 18:37:19,nadiaprado7,JRBRONKO
2022-11-22 18:37:20,fernandaitatiba,Kaiqueporto32
2022-11-22 18:37:21,ricardo10099129,sorayabborges
2022-11-22 18:37:21,fabio8304,fonncllau10
2022-11-22 18:37:24,YasminnBarbosa1,CinthiaMagal
2022-11-22 18:37:25,VoltaPicanha,MarcianoBrito13
2022-11-22 18:37:25,Meginec,Danicarlasou
2022-11-22 18:37:26,CalM29541309,UdaJuris2022
2022-11-22 18:37:26,Sandra3ps,Danicarlasou
2022-11-22 18:37:29,ricardo10099129,SessaAriel
2022-11-22 18:37:30,libriana86,_Janoninho
2022-11-22 18:37:31,Rutemar83964754,Wagner_R_O
2022-11-22 18:37:33,ricardo10099129,sorayabborges
2022-11-22 18:37:33,_Janoninho,_Janoninho
2022-11-22 18:37:36,VoltaPicanha,zurenemanique
2022-11-22 18:37:36,fabio8304,JRBRONKO
2022-11-22 18:37:37,nadiaprado7,sorayabborges
2022-11-22 18:37:38,AlvesFilomeno,_Janoninho
2022-11-22 18:37:40,Sandra3ps,Kaiqueporto32
2022-11-22 18:37:41,HelenaMeis,FelipZimmer
2022-11-22 18:37:41,fabio8304,RonaldoJBBarros
2022-11-22 18:37:46,fabio8304,sorayabborges
2022-11-22 18:37:48,gaivotabranca,John_N4varro
2022-11-22 18:37:49,AlvesFilomeno,daniduncan
2022-11-22 18:37:50,Rutemar83964754,Elainnefaria1
2022-11-22 18:37:50,fabio8304,SessaAriel
2022-11-22 18:37:53,fabio8304,IsabelA11063116
2022-11-22 18:37:56,AlvesFilomeno,_Janoninho
2022-11-22 18:38:00,fabio8304,PalhaWill
2022-11-22 18:38:01,valentinameyer,aro_marcia
2022-11-22 18:38:13,YasminnBarbosa1,Wallcostajf
2022-11-22 18:38:14,fernandaitatiba,DCDM115
2022-11-22 18:38:15,Rutemar83964754,leojardels
2022-11-22 18:38:16,CalM29541309,psy_fps
2022-11-22 18:38:16,LilianeRosa_,_Janoninho
2022-11-22 18:38:23,CalM29541309,Douglasvet33
2022-11-22 18:38:33,LilianeRosa_,buarqueana13
2022-11-22 18:38:36,Raylane35861437,cardoso_boni
2022-11-22 18:38:39,maranataoravemJ,Danicarlasou
2022-11-22 18:38:47,Luishug68080237,_Janoninho
2022-11-22 18:38:47,fernandaitatiba,Wallcostajf
2022-11-22 18:38:49,CalM29541309,CarolPollice
2022-11-22 18:38:50,Teste57663389,Kaiqueporto32
2022-11-22 18:38:51,Luishug68080237,_Janoninho
2022-11-22 18:38:53,LilianeRosa_,RonaldoJBBarros
2022-11-22 18:38:54,Luishug68080237,consallys
2022-11-22 18:38:55,Teste57663389,Suzano_info
2022-11-22 18:38:56,HelenaMeis,Elainnefaria1
2022-11-22 18:38:58,helenrvitorino,CinthiaMagal
2022-11-22 18:39:01,JrKuwahara,CinthiaMagal
2022-11-22 18:39:03,Luishug68080237,euailze
2022-11-22 18:39:04,Marcelo08444139,almacigana7
2022-11-22 18:39:04,Luishug68080237,fonncllau10
2022-11-22 18:39:09,Teste57663389,UdaJuris2022
2022-11-22 18:39:10,AnasUniverso,consallys
2022-11-22 18:39:11,Marcelo08444139,BayerNany
2022-11-22 18:39:16,NiemetzAlex,Douglasvet33
2022-11-22 18:39:17,AnasUniverso,buarqueana13
2022-11-22 18:39:20,Luishug68080237,IsabelA11063116
2022-11-22 18:39:23,Mslexotan1,CinthiaMagal
2022-11-22 18:39:26,Mslexotan1,Kaiqueporto32
2022-11-22 18:39:27,Luishug68080237,RonaldoJBBarros
2022-11-22 18:39:28,gaivotabranca,aro_marcia
2022-11-22 18:39:31,eddie_engels,consallys
2022-11-22 18:39:32,JulianiMed,Suzano_info
2022-11-22 18:39:32,AnasUniverso,daniduncan
2022-11-22 18:39:34,Luishug68080237,sorayabborges
2022-11-22 18:39:35,AnasUniverso,euailze
2022-11-22 18:39:35,Sandra3ps,UdaJuris2022
2022-11-22 18:39:35,eddie_engels,buarqueana13
2022-11-22 18:39:37,NiemetzAlex,Wagner_R_O
2022-11-22 18:39:37,RomualdoOlarte,mmichelemartins
2022-11-22 18:39:39,eddie_engels,daniduncan
2022-11-22 18:39:40,Luishug68080237,JRBRONKO
2022-11-22 18:39:41,NiemetzAlex,mmichelemartins
2022-11-22 18:39:44,ORadicalLivre,CinthiaMagal
2022-11-22 18:39:46,Laine35214984,AlvesContabeis
2022-11-22 18:39:49,JulianiMed,Elainnefaria1
2022-11-22 18:39:50,Luishug68080237,SessaAriel
2022-11-22 18:39:50,vendaslotes,joaoeliud
2022-11-22 18:39:51,orgulho_2,Elainnefaria1
2022-11-22 18:39:58,JulianiMed,Danicarlasou
2022-11-22 18:40:05,Ohannaa98,Danicarlasou
2022-11-22 18:40:05,millasatscor,UdaJuris2022
2022-11-22 18:40:06,JulianiMed,Kaiqueporto32
2022-11-22 18:40:09,pedelouro_elton,Suzano_info
2022-11-22 18:40:13,helenrvitorino,Suzano_info
2022-11-22 18:40:16,Luishug68080237,zurenemanique
2022-11-22 18:40:17,orgulho_2,Wallcostajf
2022-11-22 18:40:28,analucia3g,_Janoninho
2022-11-22 18:40:29,JrHellcife,Danicarlasou
2022-11-22 18:40:31,helenrvitorino,Wallcostajf
2022-11-22 18:40:32,aimeudedinho,daniduncan
2022-11-22 18:40:36,aimeudedinho,alexandrarubima
2022-11-22 18:40:37,helenrvitorino,John_N4varro
2022-11-22 18:40:40,aimeudedinho,consallys
2022-11-22 18:40:45,CalM29541309,vanzuty
2022-11-22 18:40:46,helenrvitorino,Suzano_info
2022-11-22 18:40:47,fernandaitatiba,Karinegtoledo
2022-11-22 18:40:48,aimeudedinho,buarqueana13
2022-11-22 18:40:52,aimeudedinho,euailze
2022-11-22 18:40:55,vanessinha_st,Danicarlasou
2022-11-22 18:40:55,helenrvitorino,Karinegtoledo
2022-11-22 18:40:57,aimeudedinho,_Janoninho
2022-11-22 18:40:57,RosemarySantos,_Janoninho
2022-11-22 18:40:59,RosemarySantos,_Janoninho
2022-11-22 18:41:00,_ZeDoPovo_,_Janoninho
2022-11-22 18:41:02,Ja_nemel,_Janoninho
2022-11-22 18:41:03,pcemig78,martinha17_
2022-11-22 18:41:05,RosemarySantos,consallys
2022-11-22 18:41:05,Alexandremai5,_Janoninho
2022-11-22 18:41:08,HelenaMeis,Luisoli21929060
2022-11-22 18:41:08,RosemarySantos,_Janoninho
2022-11-22 18:41:09,CalM29541309,MarloneBHMG
2022-11-22 18:41:11,ElianeZandonadi,_Janoninho
2022-11-22 18:41:12,gaivotabranca,FelipeFrazaorj
2022-11-22 18:41:12,RosemarySantos,buarqueana13
2022-11-22 18:41:12,Gabriella3516,consallys
2022-11-22 18:41:14,JrHellcife,Suzano_info
2022-11-22 18:41:14,carlosmouramelo,_Janoninho
2022-11-22 18:41:15,RosemarySantos,fonncllau10
2022-11-22 18:41:17,Rutemar83964754,marianelazaro
2022-11-22 18:41:18,RosemarySantos,euailze
2022-11-22 18:41:18,milemile2022,_Janoninho
2022-11-22 18:41:19,Gabriella3516,buarqueana13
2022-11-22 18:41:22,justiceira_la,CinthiaMagal
2022-11-22 18:41:24,RosemarySantos,JRBRONKO
2022-11-22 18:41:24,JulianiMed,John_N4varro
2022-11-22 18:41:24,CalM29541309,joaoeliud
2022-11-22 18:41:25,Gabriella3516,_Janoninho
2022-11-22 18:41:29,RosemarySantos,_Janoninho
2022-11-22 18:41:30,alinepsn_,Suzano_info
2022-11-22 18:41:30,Ediene98043039,Danicarlasou
2022-11-22 18:41:32,RosemarySantos,PalhaWill
2022-11-22 18:41:35,RosemarySantos,RonaldoJBBarros
2022-11-22 18:41:38,twitLacro,Danicarlasou
2022-11-22 18:41:40,EveraldoGonalv9,BrunoCalixto22
2022-11-22 18:41:40,Ohannaa98,Wallcostajf
2022-11-22 18:41:40,SilviaCavalca11,Suzano_info
2022-11-22 18:41:41,RosemarySantos,daniduncan
2022-11-22 18:41:43,RosemarySantos,IsabelA11063116
2022-11-22 18:41:45,SilviaCavalca11,CinthiaMagal
2022-11-22 18:41:46,Rutemar83964754,cardoso_boni
2022-11-22 18:41:46,twitLacro,CinthiaMagal
2022-11-22 18:41:47,RosemarySantos,sorayabborges
2022-11-22 18:41:50,RosemarySantos,SessaAriel
2022-11-22 18:41:52,Ohannaa98,psy_fps
2022-11-22 18:41:53,RosemarySantos,MDu2022
2022-11-22 18:41:54,justiceira_la,Luisoli21929060
2022-11-22 18:41:56,claqueteseca,_Janoninho
2022-11-22 18:41:59,claqueteseca,consallys
2022-11-22 18:42:00,justiceira_la,Kaiqueporto32
2022-11-22 18:42:06,Gabriella3516,_Janoninho
2022-11-22 18:42:06,claqueteseca,NoronhaNoronh4
2022-11-22 18:42:08,gleyseviana_,_Janoninho
2022-11-22 18:42:10,reyjbr2004,buarqueana13
2022-11-22 18:42:15,claqueteseca,nadiaprado7
2022-11-22 18:42:17,Gabriella3516,_Janoninho
2022-11-22 18:42:24,Ohannaa98,DCDM115
2022-11-22 18:42:25,Gabriella3516,JRBRONKO
2022-11-22 18:42:29,gaivotabranca,leojardels
2022-11-22 18:42:30,CalM29541309,mmichelemartins
2022-11-22 18:42:31,DuasVezes1,_Janoninho
2022-11-22 18:42:33,claqueteseca,MarcianoBrito13
2022-11-22 18:42:38,Sandra3ps,Andrisa01
2022-11-22 18:42:41,DuasVezes1,consallys
2022-11-22 18:42:46,DuasVezes1,_Janoninho
2022-11-22 18:42:49,Marangon23,DCDM115
2022-11-22 18:42:50,DuasVezes1,_Janoninho
2022-11-22 18:42:57,tomcatspeedi,Danicarlasou
2022-11-22 18:42:59,DuasVezes1,euailze
2022-11-22 18:43:00,ivone_emilia,_Janoninho
2022-11-22 18:43:04,PRETORIBEIROPR1,FelipZimmer
2022-11-22 18:43:05,DuasVezes1,buarqueana13
2022-11-22 18:43:05,gaivotabranca,alexfmotta
2022-11-22 18:43:07,joaodomenech,_Janoninho
2022-11-22 18:43:10,ac13131313,_Janoninho
2022-11-22 18:43:10,OsmarCordeiro5,Suzano_info
2022-11-22 18:43:12,helenrvitorino,vanete_araujo
2022-11-22 18:43:12,Ohannaa98,sabinanogueira1
2022-11-22 18:43:17,PRETORIBEIROPR1,Wallcostajf
2022-11-22 18:43:17,DuasVezes1,_Janoninho
2022-11-22 18:43:25,DuasVezes1,sorayabborges
2022-11-22 18:43:28,luciah1000,_Janoninho
2022-11-22 18:43:32,SirMorello,Danicarlasou
2022-11-22 18:43:33,AntoniadePaula7,_Janoninho
2022-11-22 18:43:33,madelcostas,_Janoninho
2022-11-22 18:43:36,Elizabe00128079,BrunoCalixto22
2022-11-22 18:43:37,fernandaitatiba,BiaahD02
2022-11-22 18:43:37,PRETORIBEIROPR1,aro_marcia
2022-11-22 18:43:42,orgulho_2,BrunoCalixto22
2022-11-22 18:43:45,DuasVezes1,_Janoninho
2022-11-22 18:43:54,MarcioDoce88,Luisoli21929060
2022-11-22 18:44:03,AFazend76488620,UdaJuris2022
2022-11-22 18:44:05,mafair12,LuizAlb29422030
2022-11-22 18:44:06,Ohannaa98,almacigana7
2022-11-22 18:44:07,ORadicalLivre,ATROMBETA3
2022-11-22 18:44:11,HelenaD92072738,Suzano_info
2022-11-22 18:44:11,ivone_emilia,_Janoninho
2022-11-22 18:44:16,GiselyFelipe1,_Janoninho
2022-11-22 18:44:20,jhemyson,John_N4varro
2022-11-22 18:44:28,Paiva28504696,Kaiqueporto32
2022-11-22 18:44:32,Paiva28504696,UdaJuris2022
2022-11-22 18:44:33,TOADTerapia,OliverNoronha
2022-11-22 18:44:35,JosGandra4,Danicarlasou
2022-11-22 18:44:35,maisamorp,edsozx
2022-11-22 18:44:37,luciah1000,MarcianoBrito13
2022-11-22 18:44:38,ac13131313,_Janoninho
2022-11-22 18:44:38,BertoniLeo,Suzano_info
2022-11-22 18:44:40,orgulho_2,UdaJuris2022
2022-11-22 18:44:41,tatianemarceli6,_Janoninho
2022-11-22 18:44:43,RoseSantAnnaVi1,BrunoCalixto22
2022-11-22 18:44:44,_ZeDoPovo_,cervejadgarrafa
2022-11-22 18:44:45,NadiaMariasol,_Janoninho
2022-11-22 18:44:47,CalM29541309,Lindasod
2022-11-22 18:44:48,ivone_emilia,_Janoninho
2022-11-22 18:44:49,pcemig78,FelipeFrazaorj
2022-11-22 18:44:52,NadiaMariasol,_Janoninho
2022-11-22 18:44:52,RoseSantAnnaVi1,Suzano_info
2022-11-22 18:44:55,BertoniLeo,Danicarlasou
2022-11-22 18:44:55,oxijulhaa,Wallcostajf
2022-11-22 18:44:59,NadiaMariasol,consallys
2022-11-22 18:45:03,luciah1000,MarcianoBrito13
2022-11-22 18:45:06,NadiaMariasol,euailze
2022-11-22 18:45:07,justiceira_la,Douglasvet33
2022-11-22 18:45:08,RonaldoJBBarros,_Janoninho
2022-11-22 18:45:09,NadiaMariasol,daniduncan
2022-11-22 18:45:12,FaoliRicco,FelipZimmer
2022-11-22 18:45:13,NadiaMariasol,buarqueana13
2022-11-22 18:45:20,Math_CEC,Danicarlasou
2022-11-22 18:45:25,NadiaMariasol,_Janoninho
2022-11-22 18:45:31,luciah1000,AngelJones_13
2022-11-22 18:45:42,RosaSergio5,Danicarlasou
2022-11-22 18:45:43,orgulho_2,GgmAndrews
2022-11-22 18:45:43,Historiador55,MarloneBHMG
2022-11-22 18:45:44,Math_CEC,CinthiaMagal
2022-11-22 18:45:44,LuSaporiBrasil,Suzano_info
2022-11-22 18:45:53,MarioOl52769551,_Janoninho
2022-11-22 18:46:01,orgulho_2,martinha17_
2022-11-22 18:46:06,Historiador55,GgmAndrews
2022-11-22 18:46:06,Math_CEC,DCDM115
2022-11-22 18:46:08,orgulho_2,RozanaFranco
2022-11-22 18:46:10,FranciniaArajo1,DCDM115
2022-11-22 18:46:10,Math_CEC,aro_marcia
2022-11-22 18:46:13,betobraga14,vanzuty
2022-11-22 18:46:14,VitorHu47660016,DoutorRedpill
2022-11-22 18:46:17,orgulho_2,BaraoFarias
2022-11-22 18:46:22,gaivotabranca,Simonegomes1981
2022-11-22 18:46:24,maria_matsuoka,ApenasTruthNews
2022-11-22 18:46:37,Historiador55,vanete_araujo
2022-11-22 18:46:38,luciah1000,consallys
2022-11-22 18:46:44,NovacSil,Suzano_info
2022-11-22 18:46:48,millasatscor,linapaulaqueir1
2022-11-22 18:46:56,helenrvitorino,psy_fps
2022-11-22 18:46:56,RosaSergio5,MarloneBHMG
2022-11-22 18:46:57,millasatscor,Wagner_R_O
2022-11-22 18:46:59,AMaluan2022,Danicarlasou
2022-11-22 18:47:04,JosGandra4,Lindasod
2022-11-22 18:47:06,bola1companhero,lolaescreva
2022-11-22 18:47:07,SirMorello,Wallcostajf
2022-11-22 18:47:11,BertoniLeo,CinthiaMagal
2022-11-22 18:47:11,Leonard12664645,consallys
2022-11-22 18:47:11,LianaBarbosaDe1,CinthiaMagal
2022-11-22 18:47:20,LianaBarbosaDe1,UdaJuris2022
2022-11-22 18:47:29,luciah1000,_Janoninho
2022-11-22 18:47:32,DeividS35123212,Kaiqueporto32
2022-11-22 18:47:38,JrKuwahara,Suzano_info
2022-11-22 18:47:45,JosGandra4,Luisoli21929060
2022-11-22 18:47:52,NadiaMariasol,zurenemanique
2022-11-22 18:47:55,NadiaMariasol,PalhaWill
2022-11-22 18:47:56,SirMorello,John_N4varro
2022-11-22 18:47:58,Taitiane4,UdaJuris2022
2022-11-22 18:48:02,luciah1000,_Janoninho
2022-11-22 18:48:07,anna_pestilli,UdaJuris2022
2022-11-22 18:48:16,fabiola___rf,Danicarlasou
2022-11-22 18:48:17,Rita21653073,Danicarlasou
2022-11-22 18:48:21,DeividS35123212,FelipZimmer
2022-11-22 18:48:23,sergionei_bozzo,LeoniceMariana1
2022-11-22 18:48:23,NeideM10,Danicarlasou
